              log_Mi              initial_q                     Pi                    M1f                    M2f                     Pf                 CaseBB      merge_fraction_NS    disrupt_fraction_NS      merge_fraction_BH    disrupt_fraction_BH   
        2.450000e+00           1.500000e-01           1.250000e+00           2.454002e+02           2.260936e+01           1.065524e+01           0.000000e+00           1.003879e-01           3.186480e-01           2.803724e-03           0.000000e+00   
        2.500000e+00           1.500000e-01           1.250000e+00           2.608035e+02           2.618232e+01           9.726310e+00           0.000000e+00           1.034074e-01           2.996890e-01           5.921191e-02           0.000000e+00   
        2.250000e+00           1.500000e-01           1.300000e+00           1.460007e+02           1.308548e+01           1.345599e+01           0.000000e+00           8.638737e-02           4.285619e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.300000e+00           1.716569e+02           1.496112e+01           1.306214e+01           0.000000e+00           8.951304e-02           3.989724e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.300000e+00           1.924431e+02           1.710217e+01           1.276055e+01           0.000000e+00           9.104378e-02           3.784984e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.300000e+00           2.178680e+02           1.965419e+01           1.194841e+01           0.000000e+00           9.401597e-02           3.491461e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.300000e+00           2.436427e+02           2.267356e+01           1.082303e+01           0.000000e+00           9.881323e-02           3.217919e-01           1.937550e-03           0.000000e+00   
        2.500000e+00           1.500000e-01           1.300000e+00           2.654765e+02           2.630687e+01           9.976953e+00           0.000000e+00           1.021733e-01           3.002565e-01           4.385394e-02           0.000000e+00   
        2.300000e+00           1.500000e-01           1.350000e+00           1.631436e+02           1.497108e+01           1.351241e+01           0.000000e+00           8.623899e-02           4.135049e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.350000e+00           1.884968e+02           1.711315e+01           1.318166e+01           0.000000e+00           8.827255e-02           3.873328e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.350000e+00           2.120934e+02           1.967704e+01           1.248012e+01           0.000000e+00           9.138947e-02           3.624933e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.350000e+00           2.399869e+02           2.277014e+01           1.125985e+01           0.000000e+00           9.604716e-02           3.292624e-01           5.639803e-04           0.000000e+00   
        2.500000e+00           1.500000e-01           1.350000e+00           2.666021e+02           2.639723e+01           1.026631e+01           0.000000e+00           1.002485e-01           3.024077e-01           2.842728e-02           0.000000e+00   
        2.350000e+00           1.500000e-01           1.400000e+00           1.798567e+02           1.711642e+01           1.373512e+01           0.000000e+00           8.506774e-02           4.027555e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.400000e+00           2.069380e+02           1.968585e+01           1.295756e+01           0.000000e+00           8.901624e-02           3.744758e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.400000e+00           2.308113e+02           2.280500e+01           1.212840e+01           0.000000e+00           9.137294e-02           3.485326e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.400000e+00           2.633466e+02           2.643783e+01           1.048445e+01           0.000000e+00           9.901777e-02           3.081650e-01           1.849898e-02           0.000000e+00   
        2.350000e+00           1.500000e-01           1.450000e+00           1.742477e+02           1.711565e+01           1.366349e+01           0.000000e+00           8.506053e-02           4.078808e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.450000e+00           1.992336e+02           1.969146e+01           1.320678e+01           0.000000e+00           8.696936e-02           3.826196e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.450000e+00           2.230570e+02           2.281155e+01           1.257998e+01           0.000000e+00           8.919886e-02           3.595038e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.450000e+00           2.525164e+02           2.648043e+01           1.129553e+01           0.000000e+00           9.321522e-02           3.292624e-01           3.381777e-03           0.000000e+00   
        2.400000e+00           1.500000e-01           1.500000e+00           1.935975e+02           1.969287e+01           1.354873e+01           0.000000e+00           8.498135e-02           3.927731e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.500000e+00           2.207172e+02           2.281166e+01           1.263487e+01           0.000000e+00           8.875008e-02           3.633815e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.500000e+00           2.457462e+02           2.647855e+01           1.173490e+01           0.000000e+00           9.082247e-02           3.375859e-01           1.142229e-03           0.000000e+00   
        2.400000e+00           1.500000e-01           1.550000e+00           1.891071e+02           1.969793e+01           1.380376e+01           0.000000e+00           8.377171e-02           3.986034e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.550000e+00           2.150143e+02           2.281192e+01           1.309937e+01           0.000000e+00           8.609746e-02           3.738717e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.550000e+00           2.431954e+02           2.647690e+01           1.215560e+01           0.000000e+00           8.882954e-02           3.473587e-01           2.268816e-04           0.000000e+00   
        2.450000e+00           1.500000e-01           1.600000e+00           2.108298e+02           2.281449e+01           1.344131e+01           0.000000e+00           8.431867e-02           3.811196e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.600000e+00           2.384094e+02           2.647098e+01           1.254068e+01           0.000000e+00           8.701373e-02           3.555800e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.650000e+00           2.068598e+02           2.281878e+01           1.369294e+01           0.000000e+00           8.276566e-02           3.877589e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.650000e+00           2.343877e+02           2.646114e+01           1.287446e+01           0.000000e+00           8.564076e-02           3.597993e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.700000e+00           2.043279e+02           2.282024e+01           1.391917e+01           0.000000e+00           8.197839e-02           3.930307e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.700000e+00           2.315840e+02           2.645911e+01           1.317583e+01           0.000000e+00           8.414372e-02           3.683024e-01           0.000000e+00           0.000000e+00   
