                 SFR              median_Lx            expected_Lx              perc25_Lx              perc75_Lx              perc10_Lx              perc20_Lx              perc30_Lx              perc40_Lx              perc50_Lx              perc60_Lx              perc70_Lx              perc80_Lx              perc90_Lx
        3.548134e+00           7.810950e+01           7.473366e+01           4.847934e+01           1.049909e+02           2.970645e+01           4.298835e+01           5.403124e+01           6.443558e+01           7.473366e+01           8.519158e+01           9.764730e+01           1.123912e+02           1.328552e+02
        3.758374e+00           8.273778e+01           7.804363e+01           5.132714e+01           1.093479e+02           3.181112e+01           4.543035e+01           5.640350e+01           6.721931e+01           7.804363e+01           8.979443e+01           1.020051e+02           1.172220e+02           1.395128e+02
        3.981072e+00           8.764030e+01           8.357307e+01           5.643928e+01           1.136133e+02           3.540334e+01           5.028482e+01           6.208301e+01           7.264733e+01           8.357307e+01           9.407382e+01           1.066334e+02           1.220570e+02           1.443622e+02
        4.216965e+00           9.283332e+01           8.847320e+01           6.035648e+01           1.199940e+02           3.853498e+01           5.361381e+01           6.609291e+01           7.763213e+01           8.847320e+01           9.975553e+01           1.128457e+02           1.283782e+02           1.524417e+02
        4.466836e+00           9.833404e+01           9.522764e+01           6.580347e+01           1.279719e+02           4.281933e+01           5.905419e+01           7.182620e+01           8.329277e+01           9.522764e+01           1.069425e+02           1.199118e+02           1.369218e+02           1.603160e+02
        4.731513e+00           1.041607e+02           9.955132e+01           7.041520e+01           1.339105e+02           4.741189e+01           6.371329e+01           7.654267e+01           8.814908e+01           9.955132e+01           1.118684e+02           1.258903e+02           1.433399e+02           1.672857e+02
        5.011872e+00           1.103326e+02           1.071158e+02           7.664392e+01           1.419721e+02           5.188851e+01           6.958098e+01           8.349019e+01           9.532474e+01           1.071158e+02           1.193421e+02           1.338069e+02           1.515106e+02           1.775257e+02
        5.308844e+00           1.168702e+02           1.117504e+02           8.148059e+01           1.481078e+02           5.621800e+01           7.383266e+01           8.775313e+01           9.978587e+01           1.117504e+02           1.252236e+02           1.402823e+02           1.572193e+02           1.835991e+02
        5.623413e+00           1.237952e+02           1.193653e+02           8.704245e+01           1.566339e+02           6.093459e+01           7.902262e+01           9.400298e+01           1.068100e+02           1.193653e+02           1.336683e+02           1.482524e+02           1.662353e+02           1.927015e+02
        5.956621e+00           1.311305e+02           1.263499e+02           9.238610e+01           1.646978e+02           6.512570e+01           8.410281e+01           9.969652e+01           1.131816e+02           1.263499e+02           1.400491e+02           1.558890e+02           1.743464e+02           2.023764e+02
        6.309573e+00           1.389005e+02           1.344667e+02           9.897294e+01           1.738601e+02           7.136819e+01           9.132777e+01           1.065838e+02           1.205570e+02           1.344667e+02           1.487117e+02           1.647100e+02           1.840425e+02           2.127432e+02
        6.683439e+00           1.471309e+02           1.433387e+02           1.063141e+02           1.826457e+02           7.799540e+01           9.848525e+01           1.145006e+02           1.297291e+02           1.433387e+02           1.573108e+02           1.735410e+02           1.937359e+02           2.223225e+02
        7.079458e+00           1.558489e+02           1.512621e+02           1.134484e+02           1.919561e+02           8.433985e+01           1.050492e+02           1.215557e+02           1.368068e+02           1.512621e+02           1.658923e+02           1.824493e+02           2.018347e+02           2.297335e+02
        7.498942e+00           1.650836e+02           1.611966e+02           1.239018e+02           2.025505e+02           9.214829e+01           1.140486e+02           1.315133e+02           1.463076e+02           1.611966e+02           1.770803e+02           1.930740e+02           2.134812e+02           2.444388e+02
        7.943282e+00           1.748654e+02           1.713120e+02           1.319623e+02           2.133850e+02           9.980562e+01           1.228440e+02           1.397412e+02           1.561242e+02           1.713120e+02           1.868018e+02           2.038839e+02           2.241731e+02           2.552045e+02
        8.413951e+00           1.852268e+02           1.808055e+02           1.392869e+02           2.255373e+02           1.070636e+02           1.296650e+02           1.485043e+02           1.647201e+02           1.808055e+02           1.966112e+02           2.146890e+02           2.365306e+02           2.679816e+02
        8.912509e+00           1.962022e+02           1.933077e+02           1.503422e+02           2.376145e+02           1.160692e+02           1.406020e+02           1.606588e+02           1.768819e+02           1.933077e+02           2.099550e+02           2.279373e+02           2.499708e+02           2.836568e+02
        9.440609e+00           2.078279e+02           2.042253e+02           1.604472e+02           2.512910e+02           1.255662e+02           1.508608e+02           1.702347e+02           1.875501e+02           2.042253e+02           2.211670e+02           2.402903e+02           2.638609e+02           2.969127e+02
        1.000000e+01           2.201425e+02           2.147330e+02           1.720288e+02           2.629958e+02           1.348214e+02           1.618882e+02           1.804491e+02           1.984832e+02           2.147330e+02           2.326263e+02           2.518874e+02           2.754512e+02           3.115181e+02
        1.059254e+01           2.331868e+02           2.276969e+02           1.824261e+02           2.777567e+02           1.462449e+02           1.726674e+02           1.924982e+02           2.102642e+02           2.276969e+02           2.456676e+02           2.661477e+02           2.909835e+02           3.241847e+02
        1.122018e+01           2.470039e+02           2.431139e+02           1.955725e+02           2.934027e+02           1.575693e+02           1.846176e+02           2.051819e+02           2.241872e+02           2.431139e+02           2.625330e+02           2.818457e+02           3.059142e+02           3.430986e+02
        1.188502e+01           2.616398e+02           2.582798e+02           2.086913e+02           3.108230e+02           1.672226e+02           1.975682e+02           2.195986e+02           2.391553e+02           2.582798e+02           2.770904e+02           2.978742e+02           3.240762e+02           3.589245e+02
        1.258925e+01           2.771430e+02           2.729176e+02           2.237168e+02           3.261206e+02           1.811068e+02           2.112722e+02           2.343941e+02           2.537243e+02           2.729176e+02           2.930767e+02           3.137839e+02           3.403223e+02           3.778630e+02
        1.333521e+01           2.935647e+02           2.903620e+02           2.367220e+02           3.435700e+02           1.943758e+02           2.242602e+02           2.483846e+02           2.698647e+02           2.903620e+02           3.103410e+02           3.314598e+02           3.586201e+02           3.949270e+02
